date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-06-07,SC02,L2,FRDG-B,177,1,2,26.51,0.717
2025-06-08,SC02,L2,FRDG-B,181,0,7,30.72,0.707
2025-06-09,SC02,L2,FRDG-B,264,2,1,29.83,0.912
2025-06-10,SC02,L2,FRDG-B,284,5,4,20.69,0.77
2025-06-11,SC02,L2,FRDG-B,286,0,6,50.57,0.749
2025-06-12,SC02,L2,FRDG-B,278,2,5,48.27,0.804
2025-06-13,SC02,L2,FRDG-B,324,2,5,20.6,0.871
2025-06-14,SC02,L2,FRDG-B,192,1,5,35.21,0.698
2025-06-15,SC02,L2,FRDG-B,186,0,3,44.46,0.701
2025-06-16,SC02,L2,FRDG-B,289,0,7,56.76,0.896
2025-06-17,SC02,L2,FRDG-B,304,0,5,37.22,0.752
2025-06-18,SC02,L2,FRDG-B,322,3,4,37.36,0.821
2025-06-19,SC02,L2,FRDG-B,302,2,9,56.94,0.841
2025-06-20,SC02,L2,FRDG-B,270,0,5,49.89,0.834
2025-06-21,SC02,L2,FRDG-B,185,0,8,36.24,0.653
2025-06-22,SC02,L2,FRDG-B,191,2,4,22.84,0.707
2025-06-23,SC02,L2,FRDG-B,253,1,4,34.37,0.8
2025-06-24,SC02,L2,FRDG-B,335,1,9,29.22,0.881
2025-06-25,SC02,L2,FRDG-B,307,0,5,47.98,0.84
2025-06-26,SC02,L2,FRDG-B,320,0,9,51.43,0.848
2025-06-27,SC02,L2,FRDG-B,265,2,4,23.83,0.857
2025-06-28,SC02,L2,FRDG-B,235,0,10,48.55,0.702
2025-06-29,SC02,L2,FRDG-B,196,0,10,21.05,0.612
2025-06-30,SC02,L2,FRDG-B,248,0,9,20.99,0.816
2025-04-01,SC02,L2,WASH-A,236,1,4,36.22,0.757
2025-04-02,SC02,L2,WASH-A,227,3,8,51.16,0.695
2025-04-03,SC02,L2,WASH-A,231,1,4,56.44,0.741
2025-04-04,SC02,L2,WASH-A,293,2,2,42.88,0.764
2025-04-05,SC02,L2,WASH-A,165,1,5,32.48,0.665
2025-04-06,SC02,L2,WASH-A,205,2,5,27.05,0.747
2025-04-07,SC02,L2,WASH-A,252,0,6,50.32,0.755
2025-04-08,SC02,L2,WASH-A,257,2,2,34.02,0.817
2025-04-09,SC02,L2,WASH-A,234,1,5,59.16,0.877
2025-04-10,SC02,L2,WASH-A,234,2,7,25.55,0.836
2025-04-11,SC02,L2,WASH-A,236,2,5,38.32,0.815
2025-04-12,SC02,L2,WASH-A,202,0,3,48.6,0.818
2025-04-13,SC02,L2,WASH-A,144,0,5,52.11,0.791
2025-04-14,SC02,L2,WASH-A,259,2,4,23.39,0.749
2025-04-15,SC02,L2,WASH-A,253,1,5,50.67,0.887
2025-04-16,SC02,L2,WASH-A,229,1,4,33.23,0.739
2025-04-17,SC02,L2,WASH-A,228,3,5,46.76,0.722
2025-04-18,SC02,L2,WASH-A,243,3,9,59.13,0.762
2025-04-19,SC02,L2,WASH-A,141,0,7,21.88,0.665
2025-04-20,SC02,L2,WASH-A,173,3,9,52.85,0.613
2025-04-21,SC02,L2,WASH-A,285,1,4,36.39,0.698
2025-04-22,SC02,L2,WASH-A,237,1,6,52.5,0.817
2025-04-23,SC02,L2,WASH-A,241,1,4,41.45,0.76
2025-04-24,SC02,L2,WASH-A,240,0,0,22.91,0.812
2025-04-25,SC02,L2,WASH-A,258,1,9,34.48,0.721
2025-04-26,SC02,L2,WASH-A,117,0,4,42.65,0.71
2025-04-27,SC02,L2,WASH-A,171,1,0,53.86,0.805
2025-04-28,SC02,L2,WASH-A,251,0,4,20.06,0.896
2025-04-29,SC02,L2,WASH-A,290,2,2,37.84,0.856
2025-04-30,SC02,L2,WASH-A,250,2,7,51.85,0.818
2025-05-01,SC02,L2,WASH-A,263,0,5,22.91,0.803
2025-05-02,SC02,L2,WASH-A,218,1,3,42.33,0.859
2025-05-03,SC02,L2,WASH-A,218,3,8,34.18,0.712
2025-05-04,SC02,L2,WASH-A,142,0,7,48.76,0.646
2025-05-05,SC02,L2,WASH-A,272,1,11,26.74,0.772
2025-05-06,SC02,L2,WASH-A,278,1,6,46.2,0.813
2025-05-07,SC02,L2,WASH-A,252,1,4,25.72,0.746
2025-05-08,SC02,L2,WASH-A,265,1,4,51.81,0.671
2025-05-09,SC02,L2,WASH-A,257,1,8,33.17,0.775
2025-05-10,SC02,L2,WASH-A,167,1,4,43.98,0.587
2025-05-11,SC02,L2,WASH-A,169,1,5,30.78,0.758
2025-05-12,SC02,L2,WASH-A,275,2,6,26.43,0.832
2025-05-13,SC02,L2,WASH-A,235,0,4,25.93,0.721
2025-05-14,SC02,L2,WASH-A,271,2,9,47.17,0.698
2025-05-15,SC02,L2,WASH-A,228,1,2,27.66,0.876
2025-05-16,SC02,L2,WASH-A,268,3,3,39.35,0.862
2025-05-17,SC02,L2,WASH-A,136,0,6,24.6,0.61
2025-05-18,SC02,L2,WASH-A,187,0,3,37.68,0.797
2025-05-19,SC02,L2,WASH-A,258,1,6,25.97,0.766
2025-05-20,SC02,L2,WASH-A,267,2,3,48.02,0.86
2025-05-21,SC02,L2,WASH-A,261,0,3,30.3,0.861
2025-05-22,SC02,L2,WASH-A,268,0,4,53.73,0.945
2025-05-23,SC02,L2,WASH-A,213,2,9,34.34,0.602
2025-05-24,SC02,L2,WASH-A,203,0,5,49.32,0.668
2025-05-25,SC02,L2,WASH-A,138,1,5,55.38,0.677
2025-05-26,SC02,L2,WASH-A,293,0,4,44.91,0.701
2025-05-27,SC02,L2,WASH-A,236,1,6,35.34,0.75
2025-05-28,SC02,L2,WASH-A,239,1,1,44.24,0.834
2025-05-29,SC02,L2,WASH-A,265,0,4,23.55,0.874
2025-05-30,SC02,L2,WASH-A,262,0,6,57.99,0.837
2025-05-31,SC02,L2,WASH-A,172,2,6,31.08,0.856
2025-06-01,SC02,L2,WASH-A,209,0,5,23.4,0.647
2025-06-02,SC02,L2,WASH-A,232,3,6,40.81,0.688
2025-06-03,SC02,L2,WASH-A,230,2,5,31.8,0.877
2025-06-04,SC02,L2,WASH-A,233,3,3,26.73,0.853
2025-06-05,SC02,L2,WASH-A,224,1,6,22.6,0.798
2025-06-06,SC02,L2,WASH-A,245,1,5,22.97,0.723
2025-06-07,SC02,L2,WASH-A,173,0,4,59.81,0.799
2025-06-08,SC02,L2,WASH-A,127,1,7,59.03,0.65
2025-06-09,SC02,L2,WASH-A,214,0,4,20.73,0.855
2025-06-10,SC02,L2,WASH-A,241,4,5,37.72,0.807
2025-06-11,SC02,L2,WASH-A,254,1,3,59.22,0.759
2025-06-12,SC02,L2,WASH-A,257,1,6,25.05,0.813
2025-06-13,SC02,L2,WASH-A,279,1,4,44.03,0.895
2025-06-14,SC02,L2,WASH-A,164,1,4,37.49,0.815
2025-06-15,SC02,L2,WASH-A,196,0,10,48.29,0.69
2025-06-16,SC02,L2,WASH-A,240,3,5,32.81,0.77
2025-06-17,SC02,L2,WASH-A,217,1,4,22.59,0.719
2025-06-18,SC02,L2,WASH-A,261,1,2,54.99,0.887
2025-06-19,SC02,L2,WASH-A,235,1,6,55.95,0.873
2025-06-20,SC02,L2,WASH-A,256,0,4,37.92,0.772
2025-06-21,SC02,L2,WASH-A,201,1,7,47.66,0.806
2025-06-22,SC02,L2,WASH-A,191,0,4,31.29,0.694
2025-06-23,SC02,L2,WASH-A,236,2,5,55.99,0.827
2025-06-24,SC02,L2,WASH-A,218,3,6,39.77,0.894
2025-06-25,SC02,L2,WASH-A,272,0,5,42.49,0.947
2025-06-26,SC02,L2,WASH-A,172,1,9,37.73,0.836
2025-06-27,SC02,L2,WASH-A,201,1,7,49.92,0.827
2025-06-28,SC02,L2,WASH-A,220,2,7,24.05,0.691
2025-06-29,SC02,L2,WASH-A,156,1,2,34.23,0.789
2025-06-30,SC02,L2,WASH-A,211,3,7,29.36,0.835
2025-04-01,SC02,L2,WASH-B,336,1,6,20.12,0.925
2025-04-02,SC02,L2,WASH-B,322,2,6,51.7,0.777
2025-04-03,SC02,L2,WASH-B,255,4,5,29.87,0.802
2025-04-04,SC02,L2,WASH-B,304,0,8,21.07,0.915
2025-04-05,SC02,L2,WASH-B,211,0,3,31.89,0.65
2025-04-06,SC02,L2,WASH-B,212,0,5,41.86,0.847
2025-04-07,SC02,L2,WASH-B,319,2,9,53.73,0.733
2025-04-08,SC02,L2,WASH-B,256,2,10,24.73,0.803
2025-04-09,SC02,L2,WASH-B,287,2,4,25.79,0.787
2025-04-10,SC02,L2,WASH-B,300,1,8,51.51,0.624
2025-04-11,SC02,L2,WASH-B,319,0,5,47.1,0.744
2025-04-12,SC02,L2,WASH-B,225,0,11,25.52,0.717
2025-04-13,SC02,L2,WASH-B,168,1,12,55.67,0.639
2025-04-14,SC02,L2,WASH-B,288,1,4,36.52,0.815
2025-04-15,SC02,L2,WASH-B,286,0,8,59.93,0.882
2025-04-16,SC02,L2,WASH-B,269,0,4,59.16,0.788
2025-04-17,SC02,L2,WASH-B,279,0,9,58.25,0.857
2025-04-18,SC02,L2,WASH-B,272,0,3,25.31,0.782
2025-04-19,SC02,L2,WASH-B,149,1,9,55.62,0.653
2025-04-20,SC02,L2,WASH-B,174,1,5,32.68,0.797
2025-04-21,SC02,L2,WASH-B,230,0,8,48.67,0.764
2025-04-22,SC02,L2,WASH-B,233,0,9,39.14,0.694
2025-04-23,SC02,L2,WASH-B,345,1,3,46.04,0.67
2025-04-24,SC02,L2,WASH-B,314,2,5,35.05,0.73
2025-04-25,SC02,L2,WASH-B,297,2,3,27.83,0.817
2025-04-26,SC02,L2,WASH-B,194,1,6,25.7,0.647
2025-04-27,SC02,L2,WASH-B,239,3,5,55.13,0.661
2025-04-28,SC02,L2,WASH-B,308,3,6,32.02,0.786
2025-04-29,SC02,L2,WASH-B,326,4,4,54.78,0.742
2025-04-30,SC02,L2,WASH-B,328,1,3,33.27,0.801
2025-05-01,SC02,L2,WASH-B,269,0,12,22.55,0.876
2025-05-02,SC02,L2,WASH-B,352,3,7,34.83,0.79
2025-05-03,SC02,L2,WASH-B,202,1,5,56.48,0.714
2025-05-04,SC02,L2,WASH-B,179,1,4,26.82,0.752
2025-05-05,SC02,L2,WASH-B,273,2,8,20.9,0.835
2025-05-06,SC02,L2,WASH-B,283,1,3,44.36,0.937
2025-05-07,SC02,L2,WASH-B,331,1,6,33.84,0.879
2025-05-08,SC02,L2,WASH-B,307,1,7,56.25,0.738
2025-05-09,SC02,L2,WASH-B,331,0,6,44.72,0.836
2025-05-10,SC02,L2,WASH-B,214,1,7,55.71,0.569
2025-05-11,SC02,L2,WASH-B,215,0,7,57.77,0.726
2025-05-12,SC02,L2,WASH-B,265,1,7,22.8,0.858
2025-05-13,SC02,L2,WASH-B,308,1,6,46.44,0.822
2025-05-14,SC02,L2,WASH-B,248,0,9,55.67,0.93
2025-05-15,SC02,L2,WASH-B,280,1,7,56.51,0.736
2025-05-16,SC02,L2,WASH-B,325,1,6,25.56,0.788
2025-05-17,SC02,L2,WASH-B,172,0,11,25.97,0.67
2025-05-18,SC02,L2,WASH-B,189,0,7,53.13,0.619
2025-05-19,SC02,L2,WASH-B,248,2,4,50.9,0.948
2025-05-20,SC02,L2,WASH-B,339,3,4,46.28,0.855
2025-05-21,SC02,L2,WASH-B,212,2,5,38.93,0.746
2025-05-22,SC02,L2,WASH-B,308,0,5,50.98,0.845
2025-05-23,SC02,L2,WASH-B,312,3,1,58.66,0.761
2025-05-24,SC02,L2,WASH-B,188,0,3,24.63,0.821
2025-05-25,SC02,L2,WASH-B,255,1,1,57.55,0.773
2025-05-26,SC02,L2,WASH-B,276,1,5,38.34,0.76
2025-05-27,SC02,L2,WASH-B,295,1,6,51.71,0.768
2025-05-28,SC02,L2,WASH-B,293,1,4,35.6,0.868
2025-05-29,SC02,L2,WASH-B,297,0,8,51.34,0.748
2025-05-30,SC02,L2,WASH-B,303,1,8,59.75,0.631
2025-05-31,SC02,L2,WASH-B,145,0,2,55.09,0.767
2025-06-01,SC02,L2,WASH-B,224,0,5,22.62,0.768
2025-06-02,SC02,L2,WASH-B,266,0,4,56.66,0.795
2025-06-03,SC02,L2,WASH-B,275,1,4,48.05,0.709
2025-06-04,SC02,L2,WASH-B,322,1,7,52.4,0.814
2025-06-05,SC02,L2,WASH-B,291,1,7,32.45,0.895
2025-06-06,SC02,L2,WASH-B,300,3,4,56.22,0.892
2025-06-07,SC02,L2,WASH-B,204,1,7,59.06,0.78
2025-06-08,SC02,L2,WASH-B,235,1,9,50.79,0.71
2025-06-09,SC02,L2,WASH-B,299,1,6,26.82,0.842
2025-06-10,SC02,L2,WASH-B,318,1,5,52.54,0.749
2025-06-11,SC02,L2,WASH-B,260,1,8,45.98,0.705
2025-06-12,SC02,L2,WASH-B,291,1,6,32.21,0.87
2025-06-13,SC02,L2,WASH-B,321,4,3,24.0,0.889
2025-06-14,SC02,L2,WASH-B,262,1,3,27.24,0.753
2025-06-15,SC02,L2,WASH-B,174,1,8,59.0,0.686
2025-06-16,SC02,L2,WASH-B,294,1,5,53.41,0.823
2025-06-17,SC02,L2,WASH-B,317,2,8,44.83,0.802
2025-06-18,SC02,L2,WASH-B,255,1,4,59.59,0.748
2025-06-19,SC02,L2,WASH-B,269,2,4,56.56,0.765
2025-06-20,SC02,L2,WASH-B,281,1,5,40.52,0.704
2025-06-21,SC02,L2,WASH-B,189,0,5,21.48,0.827
2025-06-22,SC02,L2,WASH-B,214,1,3,38.25,0.667
2025-06-23,SC02,L2,WASH-B,320,1,4,47.43,0.876
2025-06-24,SC02,L2,WASH-B,292,1,7,47.15,0.705
2025-06-25,SC02,L2,WASH-B,296,3,10,57.28,0.953
2025-06-26,SC02,L2,WASH-B,331,1,6,47.94,0.896
2025-06-27,SC02,L2,WASH-B,238,1,7,43.44,0.751
2025-06-28,SC02,L2,WASH-B,242,1,6,51.28,0.629
2025-06-29,SC02,L2,WASH-B,193,1,6,45.9,0.727
2025-06-30,SC02,L2,WASH-B,225,2,7,53.8,0.767
2025-04-01,SC02,L3,FRDG-A,255,3,4,53.83,0.792
2025-04-02,SC02,L3,FRDG-A,284,1,6,47.43,0.86
2025-04-03,SC02,L3,FRDG-A,195,2,2,27.68,0.898
2025-04-04,SC02,L3,FRDG-A,247,0,4,28.99,0.754
2025-04-05,SC02,L3,FRDG-A,159,0,3,43.62,0.607
2025-04-06,SC02,L3,FRDG-A,179,1,2,37.97,0.687
2025-04-07,SC02,L3,FRDG-A,229,0,6,30.27,0.823
2025-04-08,SC02,L3,FRDG-A,225,1,4,52.2,0.916
2025-04-09,SC02,L3,FRDG-A,273,1,5,54.19,0.883
2025-04-10,SC02,L3,FRDG-A,270,2,7,34.39,0.759
2025-04-11,SC02,L3,FRDG-A,262,0,1,40.9,0.773
2025-04-12,SC02,L3,FRDG-A,150,1,3,29.31,0.728
2025-04-13,SC02,L3,FRDG-A,149,1,2,54.69,0.66
2025-04-14,SC02,L3,FRDG-A,269,3,3,35.97,0.821
2025-04-15,SC02,L3,FRDG-A,269,1,3,39.7,0.865
2025-04-16,SC02,L3,FRDG-A,239,0,8,40.92,0.874
2025-04-17,SC02,L3,FRDG-A,260,0,7,55.8,0.765
2025-04-18,SC02,L3,FRDG-A,250,0,4,50.01,0.785
2025-04-19,SC02,L3,FRDG-A,174,1,8,30.93,0.712
2025-04-20,SC02,L3,FRDG-A,146,0,1,22.49,0.853
2025-04-21,SC02,L3,FRDG-A,225,1,5,45.14,0.724
2025-04-22,SC02,L3,FRDG-A,220,1,5,50.41,0.771
2025-04-23,SC02,L3,FRDG-A,227,1,4,33.55,0.798
2025-04-24,SC02,L3,FRDG-A,246,1,3,22.45,0.809
2025-04-25,SC02,L3,FRDG-A,228,1,2,46.78,0.731
2025-04-26,SC02,L3,FRDG-A,173,1,3,49.26,0.644
2025-04-27,SC02,L3,FRDG-A,189,1,1,21.98,0.671
2025-04-28,SC02,L3,FRDG-A,218,2,3,22.24,0.861
2025-04-29,SC02,L3,FRDG-A,251,3,5,39.13,0.823
2025-04-30,SC02,L3,FRDG-A,274,0,7,35.97,0.88
2025-05-01,SC02,L3,FRDG-A,242,0,4,50.15,0.783
2025-05-02,SC02,L3,FRDG-A,230,2,5,55.54,0.791
2025-05-03,SC02,L3,FRDG-A,125,0,2,35.36,0.781
2025-05-04,SC02,L3,FRDG-A,168,1,5,49.55,0.802
2025-05-05,SC02,L3,FRDG-A,244,1,8,57.95,0.767
2025-05-06,SC02,L3,FRDG-A,273,2,4,46.37,0.881
2025-05-07,SC02,L3,FRDG-A,230,0,2,36.54,0.815
2025-05-08,SC02,L3,FRDG-A,236,1,3,29.74,0.82
2025-05-09,SC02,L3,FRDG-A,282,2,8,51.47,0.891
2025-05-10,SC02,L3,FRDG-A,181,1,8,43.94,0.641
2025-05-11,SC02,L3,FRDG-A,193,2,6,26.52,0.554
2025-05-12,SC02,L3,FRDG-A,282,0,1,26.72,0.835
2025-05-13,SC02,L3,FRDG-A,200,2,4,20.27,0.781
2025-05-14,SC02,L3,FRDG-A,211,1,5,38.59,0.864
2025-05-15,SC02,L3,FRDG-A,224,2,8,35.41,0.722
2025-05-16,SC02,L3,FRDG-A,242,0,4,31.75,0.685
2025-05-17,SC02,L3,FRDG-A,194,0,9,38.99,0.741
2025-05-18,SC02,L3,FRDG-A,194,2,6,53.76,0.735
2025-05-19,SC02,L3,FRDG-A,239,1,1,57.94,0.916
2025-05-20,SC02,L3,FRDG-A,207,0,4,33.39,0.839
2025-05-21,SC02,L3,FRDG-A,252,0,7,58.01,0.953
2025-05-22,SC02,L3,FRDG-A,255,1,8,22.26,0.836
2025-05-23,SC02,L3,FRDG-A,257,2,7,24.12,0.878
2025-05-24,SC02,L3,FRDG-A,138,1,13,39.74,0.714
2025-05-25,SC02,L3,FRDG-A,159,3,8,58.29,0.684
2025-05-26,SC02,L3,FRDG-A,237,0,4,42.59,0.789
2025-05-27,SC02,L3,FRDG-A,238,3,7,20.01,0.794
2025-05-28,SC02,L3,FRDG-A,220,1,6,56.89,0.802
2025-05-29,SC02,L3,FRDG-A,251,3,7,40.42,0.765
2025-05-30,SC02,L3,FRDG-A,263,1,6,43.64,0.745
2025-05-31,SC02,L3,FRDG-A,169,0,5,55.7,0.798
2025-06-01,SC02,L3,FRDG-A,134,2,3,45.01,0.663
2025-06-02,SC02,L3,FRDG-A,245,0,3,33.67,0.745
2025-06-03,SC02,L3,FRDG-A,248,2,4,25.75,0.732
2025-06-04,SC02,L3,FRDG-A,242,1,3,34.69,0.938
2025-06-05,SC02,L3,FRDG-A,250,0,8,52.54,0.76
2025-06-06,SC02,L3,FRDG-A,264,1,4,31.58,0.954
2025-06-07,SC02,L3,FRDG-A,178,2,4,20.43,0.824
2025-06-08,SC02,L3,FRDG-A,178,0,6,26.31,0.809
2025-06-09,SC02,L3,FRDG-A,218,1,2,32.57,0.829
2025-06-10,SC02,L3,FRDG-A,235,1,3,54.11,0.779
2025-06-11,SC02,L3,FRDG-A,244,0,7,38.14,0.781
2025-06-12,SC02,L3,FRDG-A,208,1,4,30.76,0.886
2025-06-13,SC02,L3,FRDG-A,237,0,5,36.66,0.811
2025-06-14,SC02,L3,FRDG-A,172,0,8,52.99,0.767
2025-06-15,SC02,L3,FRDG-A,164,1,9,56.11,0.726
2025-06-16,SC02,L3,FRDG-A,248,1,5,40.58,0.898
2025-06-17,SC02,L3,FRDG-A,264,3,6,39.72,0.733
2025-06-18,SC02,L3,FRDG-A,242,1,4,40.49,0.811
2025-06-19,SC02,L3,FRDG-A,182,2,6,53.4,0.64
2025-06-20,SC02,L3,FRDG-A,219,2,2,53.39,0.871
2025-06-21,SC02,L3,FRDG-A,219,0,3,56.36,0.632
2025-06-22,SC02,L3,FRDG-A,130,2,3,23.53,0.762
2025-06-23,SC02,L3,FRDG-A,231,2,5,27.84,0.941
2025-06-24,SC02,L3,FRDG-A,227,1,2,24.3,0.702
2025-06-25,SC02,L3,FRDG-A,222,0,2,57.81,0.76
2025-06-26,SC02,L3,FRDG-A,214,0,5,20.78,0.769
2025-06-27,SC02,L3,FRDG-A,212,0,4,44.55,0.934
2025-06-28,SC02,L3,FRDG-A,154,2,4,40.76,0.622
2025-06-29,SC02,L3,FRDG-A,133,0,7,43.3,0.677
2025-06-30,SC02,L3,FRDG-A,220,2,9,58.62,0.849
2025-04-01,SC02,L3,FRDG-B,218,1,3,48.06,0.754
2025-04-02,SC02,L3,FRDG-B,210,0,7,40.39,0.872
2025-04-03,SC02,L3,FRDG-B,223,0,2,25.18,0.805
2025-04-04,SC02,L3,FRDG-B,213,0,3,21.52,0.765
2025-04-05,SC02,L3,FRDG-B,141,0,5,47.39,0.664
2025-04-06,SC02,L3,FRDG-B,126,1,5,46.67,0.77
2025-04-07,SC02,L3,FRDG-B,219,0,2,22.14,0.816
2025-04-08,SC02,L3,FRDG-B,196,2,2,25.69,0.867
2025-04-09,SC02,L3,FRDG-B,214,1,7,56.51,0.74
2025-04-10,SC02,L3,FRDG-B,190,2,5,49.54,0.835
2025-04-11,SC02,L3,FRDG-B,211,0,4,20.53,0.882
2025-04-12,SC02,L3,FRDG-B,142,1,6,25.04,0.677
2025-04-13,SC02,L3,FRDG-B,147,0,4,40.54,0.786
2025-04-14,SC02,L3,FRDG-B,214,1,0,31.6,0.812
2025-04-15,SC02,L3,FRDG-B,243,1,6,21.74,0.915
2025-04-16,SC02,L3,FRDG-B,236,1,4,25.17,0.852
2025-04-17,SC02,L3,FRDG-B,252,0,1,31.02,0.872
2025-04-18,SC02,L3,FRDG-B,221,2,7,30.96,0.88
2025-04-19,SC02,L3,FRDG-B,140,0,4,45.02,0.67
2025-04-20,SC02,L3,FRDG-B,142,1,3,21.78,0.713
2025-04-21,SC02,L3,FRDG-B,205,0,6,58.28,0.775
2025-04-22,SC02,L3,FRDG-B,235,1,3,21.02,0.743
2025-04-23,SC02,L3,FRDG-B,210,0,5,51.08,0.819
2025-04-24,SC02,L3,FRDG-B,204,2,5,27.11,0.837
2025-04-25,SC02,L3,FRDG-B,214,1,5,56.72,0.93
2025-04-26,SC02,L3,FRDG-B,177,1,4,36.58,0.718
2025-04-27,SC02,L3,FRDG-B,150,0,6,41.86,0.759
2025-04-28,SC02,L3,FRDG-B,263,1,6,34.49,0.813
2025-04-29,SC02,L3,FRDG-B,247,0,6,31.08,0.86
2025-04-30,SC02,L3,FRDG-B,207,2,5,50.6,0.718
2025-05-01,SC02,L3,FRDG-B,202,2,3,28.14,0.773
2025-05-02,SC02,L3,FRDG-B,210,1,5,27.18,0.844
2025-05-03,SC02,L3,FRDG-B,148,1,3,50.52,0.727
2025-05-04,SC02,L3,FRDG-B,168,1,6,34.36,0.702
2025-05-05,SC02,L3,FRDG-B,211,1,3,39.52,0.782
2025-05-06,SC02,L3,FRDG-B,189,0,7,54.66,0.796
2025-05-07,SC02,L3,FRDG-B,211,1,5,28.59,0.753
2025-05-08,SC02,L3,FRDG-B,238,1,4,27.05,0.829
2025-05-09,SC02,L3,FRDG-B,215,1,2,33.58,0.825
2025-05-10,SC02,L3,FRDG-B,167,0,9,47.12,0.589
2025-05-11,SC02,L3,FRDG-B,114,0,7,21.27,0.79
2025-05-12,SC02,L3,FRDG-B,200,0,3,22.39,0.805
2025-05-13,SC02,L3,FRDG-B,211,2,6,51.17,0.764
2025-05-14,SC02,L3,FRDG-B,237,1,5,58.23,0.883
2025-05-15,SC02,L3,FRDG-B,216,3,5,29.32,0.876
2025-05-16,SC02,L3,FRDG-B,207,1,7,42.72,0.87
2025-05-17,SC02,L3,FRDG-B,133,1,5,59.72,0.604
2025-05-18,SC02,L3,FRDG-B,173,2,2,59.11,0.702
2025-05-19,SC02,L3,FRDG-B,186,2,6,38.74,0.807
2025-05-20,SC02,L3,FRDG-B,207,2,6,32.13,0.699
2025-05-21,SC02,L3,FRDG-B,193,2,4,29.97,0.839
2025-05-22,SC02,L3,FRDG-B,212,0,1,21.27,0.816
2025-05-23,SC02,L3,FRDG-B,239,1,5,51.91,0.936
2025-05-24,SC02,L3,FRDG-B,154,0,6,24.33,0.638
2025-05-25,SC02,L3,FRDG-B,145,0,6,48.19,0.673
2025-05-26,SC02,L3,FRDG-B,223,1,5,37.74,0.715
2025-05-27,SC02,L3,FRDG-B,248,0,5,23.76,0.878
2025-05-28,SC02,L3,FRDG-B,257,1,1,36.48,0.71
2025-05-29,SC02,L3,FRDG-B,199,0,4,53.8,0.805
2025-05-30,SC02,L3,FRDG-B,210,1,4,28.41,0.834
2025-05-31,SC02,L3,FRDG-B,152,1,8,29.83,0.7
2025-06-01,SC02,L3,FRDG-B,133,2,2,32.99,0.682
2025-06-02,SC02,L3,FRDG-B,219,0,5,38.49,0.812
2025-06-03,SC02,L3,FRDG-B,233,0,3,49.67,0.868
2025-06-04,SC02,L3,FRDG-B,249,1,6,44.53,0.665
2025-06-05,SC02,L3,FRDG-B,185,2,2,22.21,0.811
2025-06-06,SC02,L3,FRDG-B,207,0,4,41.66,0.861
2025-06-07,SC02,L3,FRDG-B,155,1,4,49.19,0.701
2025-06-08,SC02,L3,FRDG-B,113,0,3,54.89,0.707
2025-06-09,SC02,L3,FRDG-B,198,1,2,55.75,0.743
2025-06-10,SC02,L3,FRDG-B,220,1,8,31.85,0.816
2025-06-11,SC02,L3,FRDG-B,181,0,7,42.08,0.76
2025-06-12,SC02,L3,FRDG-B,175,1,4,26.5,0.869
2025-06-13,SC02,L3,FRDG-B,203,0,3,28.58,0.783
2025-06-14,SC02,L3,FRDG-B,126,0,5,44.63,0.658
2025-06-15,SC02,L3,FRDG-B,146,0,5,49.63,0.724
2025-06-16,SC02,L3,FRDG-B,201,1,1,30.0,0.658
2025-06-17,SC02,L3,FRDG-B,217,0,9,39.12,0.835
2025-06-18,SC02,L3,FRDG-B,195,0,9,49.14,0.625
2025-06-19,SC02,L3,FRDG-B,213,1,9,54.96,0.833
2025-06-20,SC02,L3,FRDG-B,220,2,5,45.41,1.0
2025-06-21,SC02,L3,FRDG-B,146,0,2,26.52,0.752
2025-06-22,SC02,L3,FRDG-B,137,1,8,25.72,0.728
2025-06-23,SC02,L3,FRDG-B,232,2,7,45.05,0.737
2025-06-24,SC02,L3,FRDG-B,185,1,8,31.99,0.815
2025-06-25,SC02,L3,FRDG-B,160,1,7,28.86,0.777
2025-06-26,SC02,L3,FRDG-B,184,0,1,28.11,0.771
2025-06-27,SC02,L3,FRDG-B,223,1,5,25.69,0.77
2025-06-28,SC02,L3,FRDG-B,131,1,1,37.3,0.829
2025-06-29,SC02,L3,FRDG-B,152,1,5,47.87,0.717
2025-06-30,SC02,L3,FRDG-B,234,1,4,23.33,0.85
2025-04-01,SC02,L3,WASH-A,321,2,9,38.15,0.864
2025-04-02,SC02,L3,WASH-A,259,0,3,54.23,0.843
2025-04-03,SC02,L3,WASH-A,218,0,4,36.03,0.808
2025-04-04,SC02,L3,WASH-A,266,0,10,58.83,0.71
2025-04-05,SC02,L3,WASH-A,168,1,4,20.06,0.746
2025-04-06,SC02,L3,WASH-A,260,2,10,38.07,0.648
2025-04-07,SC02,L3,WASH-A,331,1,5,46.51,0.74
2025-04-08,SC02,L3,WASH-A,294,3,8,22.32,0.804
2025-04-09,SC02,L3,WASH-A,303,2,2,32.14,0.803
2025-04-10,SC02,L3,WASH-A,275,2,6,24.9,0.773
2025-04-11,SC02,L3,WASH-A,271,0,6,22.31,0.772
2025-04-12,SC02,L3,WASH-A,223,1,9,43.54,0.781
2025-04-13,SC02,L3,WASH-A,213,1,7,58.89,0.707
2025-04-14,SC02,L3,WASH-A,333,1,9,34.85,0.7
2025-04-15,SC02,L3,WASH-A,298,3,7,37.44,0.742
2025-04-16,SC02,L3,WASH-A,277,1,4,30.93,0.8
